cod_transacao,num_conta,data_transacao,nome_transacao,valor_transacao,dia_da_semana
48612,793,2022-12-30,Pix - Realizado,-425.7,Sexta-feira
50714,793,2022-12-30,Pix - Realizado,-1228.1999999999998,Sexta-feira
51207,793,2022-12-30,Pix - Realizado,-243.6,Sexta-feira
51486,793,2022-12-30,Pix - Realizado,-1704.5,Sexta-feira
54753,793,2022-12-30,Pix - Realizado,-463.5,Sexta-feira
55673,793,2022-12-30,Pix - Realizado,-924.8,Sexta-feira
56255,793,2022-12-30,Pix - Realizado,-864.7,Sexta-feira
67496,793,2022-12-30,Pix - Realizado,-1349.0,Sexta-feira
25816,282,2022-11-07,Pix - Realizado,-561.4,Segunda-feira
27758,282,2022-12-13,Pix - Realizado,-153.0,Terça-feira
27882,282,2022-12-27,Pix - Realizado,-116.9,Terça-feira
28248,282,2022-12-27,Pix - Realizado,-185.0,Terça-feira
28433,282,2022-12-27,Pix - Realizado,-110.8,Terça-feira
30237,282,2022-12-29,Pix - Realizado,-214.1,Quinta-feira
30282,282,2022-12-29,Pix - Realizado,-385.7,Quinta-feira
30415,282,2022-12-29,Pix - Realizado,-96.4,Quinta-feira
38486,282,2022-12-29,Pix - Realizado,-351.5,Quinta-feira
71690,282,2022-12-30,Pix - Realizado,-83.2,Sexta-feira
1137,538,2022-11-27,Pix - Realizado,-345.6,Domingo
17379,538,2022-12-29,Pix - Realizado,-163.0,Quinta-feira
18925,538,2022-12-29,Pix - Realizado,-251.6,Quinta-feira
28077,538,2022-12-30,Pix - Realizado,-300.0,Sexta-feira
37724,538,2022-12-30,Pix - Realizado,-171.4,Sexta-feira
39638,538,2022-12-30,Pix - Realizado,-447.5,Sexta-feira
40968,538,2022-12-30,Pix - Realizado,-454.9,Sexta-feira
41601,538,2022-12-30,Pix - Realizado,-173.79999999999998,Sexta-feira
48922,538,2022-12-30,Pix - Realizado,-58.1,Sexta-feira
48957,538,2022-12-30,Pix - Realizado,-95.8,Sexta-feira
53895,538,2022-12-30,Pix - Realizado,-152.3,Sexta-feira
57590,538,2022-12-30,Pix - Realizado,-390.5,Sexta-feira
59884,538,2022-12-30,Pix - Realizado,-284.7,Sexta-feira
62895,538,2022-12-30,Pix - Realizado,-147.10000000000002,Sexta-feira
65737,538,2022-12-30,Pix - Realizado,-416.2,Sexta-feira
66437,538,2022-12-30,Pix - Realizado,-476.0,Sexta-feira
68478,538,2022-12-30,Pix - Realizado,-376.6,Sexta-feira
71444,538,2022-12-30,Pix - Realizado,-26.200000000000003,Sexta-feira
24600,794,2021-06-10,Pix - Realizado,-92.5,Quinta-feira
29384,794,2021-06-15,Pix - Realizado,-703.3,Terça-feira
29749,794,2021-06-18,Pix - Realizado,-343.8,Sexta-feira
30037,794,2021-06-18,Pix - Realizado,-230.2,Sexta-feira
39261,794,2021-09-18,Pix - Realizado,-280.4,Sábado
39455,794,2021-09-19,Pix - Realizado,-104.9,Domingo
42788,794,2021-09-19,Pix - Realizado,-411.0,Domingo
43932,794,2021-09-19,Pix - Realizado,-141.9,Domingo
46905,794,2021-12-24,Pix - Realizado,-70.6,Sexta-feira
48785,794,2022-01-24,Pix - Realizado,-335.7,Segunda-feira
54599,794,2022-06-25,Pix - Realizado,-248.1,Sábado
56300,794,2022-06-29,Pix - Realizado,-148.1,Quarta-feira
57638,794,2022-07-17,Pix - Realizado,-81.1,Domingo
60747,794,2022-12-22,Pix - Realizado,-220.3,Quinta-feira
63817,794,2022-12-22,Pix - Realizado,-161.20000000000002,Quinta-feira
65326,794,2022-12-27,Pix - Realizado,-48.7,Terça-feira
66739,794,2022-12-29,Pix - Realizado,-810.1,Quinta-feira
66980,794,2022-12-29,Pix - Realizado,-221.3,Quinta-feira
67423,794,2022-12-29,Pix - Realizado,-427.0,Quinta-feira
5677,27,2022-12-08,Pix - Realizado,-263.29999999999995,Quinta-feira
13112,27,2022-12-29,Pix - Realizado,-2915.4,Quinta-feira
16797,27,2022-12-29,Pix - Realizado,-467.2,Quinta-feira
24618,27,2022-12-29,Pix - Realizado,-86.6,Quinta-feira
40048,27,2022-12-30,Pix - Realizado,-296.70000000000005,Sexta-feira
40727,27,2022-12-30,Pix - Realizado,-673.1999999999999,Sexta-feira
43622,27,2022-12-30,Pix - Realizado,-926.8,Sexta-feira
46981,27,2022-12-30,Pix - Realizado,-1161.0,Sexta-feira
49238,27,2022-12-30,Pix - Realizado,-2141.0,Sexta-feira
51541,27,2022-12-30,Pix - Realizado,-303.1,Sexta-feira
53198,27,2022-12-30,Pix - Realizado,-391.4,Sexta-feira
62273,27,2022-12-30,Pix - Realizado,-132.6,Sexta-feira
4536,795,2022-03-08,Pix - Realizado,-260.5,Terça-feira
7486,795,2022-08-21,Pix - Realizado,-666.3,Domingo
8227,795,2022-09-22,Pix - Realizado,-384.7,Quinta-feira
11504,795,2022-12-21,Pix - Realizado,-173.1,Quarta-feira
11515,795,2022-12-22,Pix - Realizado,-814.5999999999998,Quinta-feira
17173,795,2022-12-29,Pix - Realizado,-344.4,Quinta-feira
23410,795,2022-12-29,Pix - Realizado,-323.5,Quinta-feira
26861,795,2022-12-29,Pix - Realizado,-168.0,Quinta-feira
30373,795,2022-12-29,Pix - Realizado,-430.0,Quinta-feira
38844,795,2022-12-29,Pix - Realizado,-236.1,Quinta-feira
43818,795,2022-12-29,Pix - Realizado,-232.1,Quinta-feira
47101,795,2022-12-29,Pix - Realizado,-46.8,Quinta-feira
54410,795,2022-12-29,Pix - Realizado,-108.9,Quinta-feira
54801,795,2022-12-29,Pix - Realizado,-745.1,Quinta-feira
55034,795,2022-12-29,Pix - Realizado,-286.0,Quinta-feira
55160,795,2022-12-29,Pix - Realizado,-277.1,Quinta-feira
59428,795,2022-12-29,Pix - Realizado,-228.5,Quinta-feira
19497,284,2022-06-03,Pix - Realizado,-47.0,Sexta-feira
30669,284,2022-06-21,Pix - Realizado,-162.2,Terça-feira
33715,284,2022-07-13,Pix - Realizado,-181.1,Quarta-feira
34247,284,2022-07-13,Pix - Realizado,-209.5,Quarta-feira
37595,284,2022-08-02,Pix - Realizado,-129.60000000000002,Terça-feira
39155,284,2022-08-08,Pix - Realizado,-281.8,Segunda-feira
39637,284,2022-08-08,Pix - Realizado,-445.0,Segunda-feira
45000,284,2022-08-16,Pix - Realizado,-227.0,Terça-feira
45152,284,2022-08-16,Pix - Realizado,-180.9,Terça-feira
45819,284,2022-08-16,Pix - Realizado,-173.4,Terça-feira
47952,284,2022-11-16,Pix - Realizado,-417.0,Quarta-feira
48442,284,2022-11-17,Pix - Realizado,-636.8,Quinta-feira
48829,284,2022-12-06,Pix - Realizado,-179.1,Terça-feira
64945,284,2022-12-29,Pix - Realizado,-29.0,Quinta-feira
52484,540,2021-01-10,Pix - Realizado,-288.8,Domingo
52773,540,2021-02-11,Pix - Realizado,-2306.9,Quinta-feira
54510,540,2021-03-08,Pix - Realizado,-558.0,Segunda-feira
54639,540,2021-04-07,Pix - Realizado,-165.10000000000002,Quarta-feira
54655,540,2021-04-08,Pix - Realizado,-314.0,Quinta-feira
60515,540,2021-05-31,Pix - Realizado,-306.8,Segunda-feira
63889,540,2021-06-01,Pix - Realizado,-43.7,Terça-feira
67004,540,2021-06-15,Pix - Realizado,-295.1,Terça-feira
68538,540,2021-06-20,Pix - Realizado,-1643.3000000000002,Domingo
70530,540,2021-06-23,Pix - Realizado,-385.8,Quarta-feira
71571,540,2021-08-19,Pix - Realizado,-397.4,Quinta-feira
28425,796,2020-12-03,Pix - Realizado,-1081.9,Quinta-feira
29702,796,2020-12-24,Pix - Realizado,-1337.9,Quinta-feira
32074,796,2020-12-26,Pix - Realizado,-704.5999999999999,Sábado
32641,796,2020-12-27,Pix - Realizado,-1424.0,Domingo
33284,796,2020-12-27,Pix - Realizado,-158.4,Domingo
34844,796,2021-01-03,Pix - Realizado,-347.6,Domingo
34845,796,2021-01-22,Pix - Realizado,-438.8,Sexta-feira
35737,796,2021-01-23,Pix - Realizado,-919.4,Sábado
36958,796,2021-01-24,Pix - Realizado,-35.5,Domingo
38429,796,2021-01-28,Pix - Realizado,-499.8,Quinta-feira
42185,796,2021-02-02,Pix - Realizado,-555.3,Terça-feira
42532,796,2021-02-02,Pix - Realizado,-1193.6,Terça-feira
43468,796,2021-02-02,Pix - Realizado,-220.0,Terça-feira
49726,796,2022-01-14,Pix - Realizado,-224.8,Sexta-feira
49830,796,2022-04-13,Pix - Realizado,-537.8,Quarta-feira
50138,796,2022-04-30,Pix - Realizado,-281.3,Sábado
51749,796,2022-04-30,Pix - Realizado,-195.1,Sábado
51963,796,2022-05-13,Pix - Realizado,-165.9,Sexta-feira
52290,796,2022-05-31,Pix - Realizado,-109.8,Terça-feira
52403,796,2022-06-13,Pix - Realizado,-569.4,Segunda-feira
52462,796,2022-06-29,Pix - Realizado,-234.1,Quarta-feira
54907,796,2022-07-02,Pix - Realizado,-170.0,Sábado
56275,796,2022-07-03,Pix - Realizado,-115.4,Domingo
62987,796,2022-07-13,Pix - Realizado,-308.5,Quarta-feira
66231,796,2022-07-13,Pix - Realizado,-157.6,Quarta-feira
67142,796,2022-08-10,Pix - Realizado,-141.2,Quarta-feira
70378,796,2022-11-19,Pix - Realizado,-478.9,Sábado
11640,29,2021-03-14,Pix - Realizado,-166.4,Domingo
17001,29,2021-04-05,Pix - Realizado,-146.6,Segunda-feira
18387,29,2021-08-06,Pix - Realizado,-85.0,Sexta-feira
22137,29,2022-06-20,Pix - Realizado,-558.8000000000001,Segunda-feira
26641,29,2022-09-06,Pix - Realizado,-269.1,Terça-feira
30502,29,2022-09-10,Pix - Realizado,-1157.0,Sábado
38497,29,2022-11-19,Pix - Realizado,-884.7,Sábado
41742,29,2022-11-22,Pix - Realizado,-704.2,Terça-feira
42003,29,2022-11-26,Pix - Realizado,-1148.1999999999998,Sábado
42340,29,2022-11-27,Pix - Realizado,-634.6,Domingo
44076,29,2022-11-27,Pix - Realizado,-114.9,Domingo
45238,29,2022-12-14,Pix - Realizado,-327.29999999999995,Quarta-feira
46917,29,2022-12-20,Pix - Realizado,-140.9,Terça-feira
54544,29,2022-12-23,Pix - Realizado,-86.30000000000001,Sexta-feira
54794,29,2022-12-24,Pix - Realizado,-33.4,Sábado
58014,29,2022-12-28,Pix - Realizado,-382.8,Quarta-feira
59718,29,2022-12-29,Pix - Realizado,-223.1,Quinta-feira
62195,29,2022-12-29,Pix - Realizado,-111.9,Quinta-feira
62887,29,2022-12-29,Pix - Realizado,-547.1,Quinta-feira
63361,29,2022-12-29,Pix - Realizado,-114.6,Quinta-feira
64271,29,2022-12-30,Pix - Realizado,-444.4,Sexta-feira
67345,29,2022-12-30,Pix - Realizado,-506.8,Sexta-feira
18579,285,2022-12-20,Pix - Realizado,-455.8,Terça-feira
20610,285,2022-12-21,Pix - Realizado,-4687.5,Quarta-feira
21821,285,2022-12-22,Pix - Realizado,-831.8,Quinta-feira
24064,285,2022-12-22,Pix - Realizado,-808.1999999999998,Quinta-feira
25399,285,2022-12-25,Pix - Realizado,-477.7000000000001,Domingo
26023,285,2022-12-26,Pix - Realizado,-758.7,Segunda-feira
29532,285,2022-12-27,Pix - Realizado,-3610.2,Terça-feira
29850,285,2022-12-28,Pix - Realizado,-104.0,Quarta-feira
32724,285,2022-12-29,Pix - Realizado,-159.70000000000002,Quinta-feira
33423,285,2022-12-29,Pix - Realizado,-548.2,Quinta-feira
42167,285,2022-12-29,Pix - Realizado,-215.7,Quinta-feira
43614,285,2022-12-29,Pix - Realizado,-286.90000000000003,Quinta-feira
44666,285,2022-12-30,Pix - Realizado,-2329.8,Sexta-feira
50638,285,2022-12-30,Pix - Realizado,-592.5,Sexta-feira
50654,285,2022-12-30,Pix - Realizado,-203.1,Sexta-feira
52083,285,2022-12-30,Pix - Realizado,-498.7,Sexta-feira
54533,285,2022-12-30,Pix - Realizado,-44.2,Sexta-feira
57864,285,2022-12-30,Pix - Realizado,-60.7,Sexta-feira
62259,285,2022-12-30,Pix - Realizado,-1150.2,Sexta-feira
63341,285,2022-12-30,Pix - Realizado,-142.89999999999998,Sexta-feira
63468,285,2022-12-30,Pix - Realizado,-228.8,Sexta-feira
64136,285,2022-12-30,Pix - Realizado,-997.9000000000002,Sexta-feira
65002,285,2022-12-30,Pix - Realizado,-341.9,Sexta-feira
69612,285,2022-12-30,Pix - Realizado,-179.5,Sexta-feira
17304,541,2021-10-27,Pix - Realizado,-223.3,Quarta-feira
20223,541,2021-10-28,Pix - Realizado,-320.90000000000003,Quinta-feira
26116,541,2021-12-17,Pix - Realizado,-114.1,Sexta-feira
28059,541,2022-01-07,Pix - Realizado,-244.4,Sexta-feira
29203,541,2022-01-07,Pix - Realizado,-192.9,Sexta-feira
31796,541,2022-01-09,Pix - Realizado,-214.0,Domingo
40406,541,2022-01-13,Pix - Realizado,-973.0,Quinta-feira
42564,541,2022-01-21,Pix - Realizado,-377.7000000000001,Sexta-feira
43584,541,2022-09-24,Pix - Realizado,-1323.4,Sábado
46158,541,2022-09-30,Pix - Realizado,-777.8,Sexta-feira
52464,541,2022-11-08,Pix - Realizado,-1408.4,Terça-feira
53439,541,2022-11-26,Pix - Realizado,-438.4,Sábado
54563,541,2022-11-26,Pix - Realizado,-1111.0,Sábado
67681,541,2022-12-26,Pix - Realizado,-32.8,Segunda-feira
70800,541,2022-12-29,Pix - Realizado,-788.9,Quinta-feira
71795,541,2022-12-29,Pix - Realizado,-362.8,Quinta-feira
14853,797,2022-08-08,Pix - Realizado,-47.8,Segunda-feira
17570,797,2022-08-29,Pix - Realizado,-183.4,Segunda-feira
19369,797,2022-09-16,Pix - Realizado,-407.4,Sexta-feira
29419,797,2022-12-29,Pix - Realizado,-134.4,Quinta-feira
52360,797,2022-12-30,Pix - Realizado,-455.5,Sexta-feira
53305,797,2022-12-30,Pix - Realizado,-263.4,Sexta-feira
56136,797,2022-12-30,Pix - Realizado,-396.6,Sexta-feira
68094,797,2022-12-30,Pix - Realizado,-474.1,Sexta-feira
39303,30,2022-11-19,Pix - Realizado,-255.9,Sábado
41876,30,2022-12-01,Pix - Realizado,-789.3,Quinta-feira
42360,30,2022-12-02,Pix - Realizado,-1164.8,Sexta-feira
42574,30,2022-12-15,Pix - Realizado,-417.6,Quinta-feira
45955,30,2022-12-18,Pix - Realizado,-192.7,Domingo
49897,30,2022-12-28,Pix - Realizado,-243.4,Quarta-feira
50513,30,2022-12-29,Pix - Realizado,-191.2,Quinta-feira
51645,30,2022-12-29,Pix - Realizado,-1356.6999999999998,Quinta-feira
53473,30,2022-12-29,Pix - Realizado,-356.70000000000005,Quinta-feira
60198,30,2022-12-29,Pix - Realizado,-702.8,Quinta-feira
66938,30,2022-12-29,Pix - Realizado,-183.7,Quinta-feira
2863,286,2021-07-24,Pix - Realizado,-123.6,Sábado
8915,286,2021-09-24,Pix - Realizado,-17.6,Sexta-feira
11335,286,2021-09-27,Pix - Realizado,-770.4000000000002,Segunda-feira
13658,286,2021-11-21,Pix - Realizado,-489.7,Domingo
14203,286,2021-11-21,Pix - Realizado,-336.9,Domingo
22042,286,2022-02-19,Pix - Realizado,-525.7,Sábado
23420,286,2022-02-19,Pix - Realizado,-382.8,Sábado
23631,286,2022-02-19,Pix - Realizado,-629.9,Sábado
29187,286,2022-03-20,Pix - Realizado,-201.6,Domingo
31699,286,2022-04-05,Pix - Realizado,-379.4,Terça-feira
35972,286,2022-05-04,Pix - Realizado,-417.0,Quarta-feira
41844,286,2022-05-04,Pix - Realizado,-1720.2,Quarta-feira
43922,286,2022-05-06,Pix - Realizado,-988.7,Sexta-feira
47836,286,2022-06-25,Pix - Realizado,-1180.6,Sábado
49923,286,2022-12-24,Pix - Realizado,-795.4000000000002,Sábado
50985,286,2022-12-26,Pix - Realizado,-27.3,Segunda-feira
66670,286,2022-12-29,Pix - Realizado,-1191.3,Quinta-feira
68017,286,2022-12-29,Pix - Realizado,-470.1,Quinta-feira
71649,286,2022-12-29,Pix - Realizado,-1681.6,Quinta-feira
11125,542,2022-06-26,Pix - Realizado,-204.9,Domingo
12977,542,2022-06-26,Pix - Realizado,-178.79999999999998,Domingo
19244,542,2022-07-10,Pix - Realizado,-132.4,Domingo
20466,542,2022-07-21,Pix - Realizado,-223.9,Quinta-feira
26741,542,2022-09-18,Pix - Realizado,-104.5,Domingo
33595,542,2022-12-25,Pix - Realizado,-75.6,Domingo
35416,542,2022-12-28,Pix - Realizado,-221.0,Quarta-feira
46066,542,2022-12-29,Pix - Realizado,-43.0,Quinta-feira
58124,542,2022-12-30,Pix - Realizado,-373.8,Sexta-feira
63373,542,2022-12-30,Pix - Realizado,-143.4,Sexta-feira
64827,542,2022-12-30,Pix - Realizado,-509.3,Sexta-feira
68303,542,2022-12-30,Pix - Realizado,-149.2,Sexta-feira
55016,798,2021-07-03,Pix - Realizado,-400.5,Sábado
55585,798,2022-07-30,Pix - Realizado,-50.5,Sábado
57719,798,2022-12-10,Pix - Realizado,-881.2,Sábado
58952,798,2022-12-12,Pix - Realizado,-597.7,Segunda-feira
63273,798,2022-12-22,Pix - Realizado,-353.9,Quinta-feira
63327,798,2022-12-22,Pix - Realizado,-345.1,Quinta-feira
64397,798,2022-12-26,Pix - Realizado,-338.0,Segunda-feira
66725,798,2022-12-29,Pix - Realizado,-1197.4,Quinta-feira
67823,798,2022-12-29,Pix - Realizado,-733.1999999999998,Quinta-feira
67869,798,2022-12-29,Pix - Realizado,-478.0,Quinta-feira
47031,31,2021-08-27,Pix - Realizado,-287.5,Sexta-feira
47097,31,2021-08-28,Pix - Realizado,-597.7,Sábado
53894,31,2022-03-23,Pix - Realizado,-382.0,Quarta-feira
54871,31,2022-04-05,Pix - Realizado,-711.5,Terça-feira
55772,31,2022-04-06,Pix - Realizado,-426.5,Quarta-feira
56931,31,2022-04-06,Pix - Realizado,-233.7,Quarta-feira
56997,31,2022-04-07,Pix - Realizado,-543.2,Quinta-feira
57905,31,2022-04-09,Pix - Realizado,-608.8000000000001,Sábado
58351,31,2022-04-29,Pix - Realizado,-551.3000000000001,Sexta-feira
58514,31,2022-04-29,Pix - Realizado,-326.2,Sexta-feira
60904,31,2022-04-30,Pix - Realizado,-934.2,Sábado
15976,287,2022-08-16,Pix - Realizado,-113.2,Terça-feira
18509,287,2022-09-09,Pix - Realizado,-560.6,Sexta-feira
20684,287,2022-09-11,Pix - Realizado,-179.4,Domingo
20990,287,2022-09-13,Pix - Realizado,-80.2,Terça-feira
21276,287,2022-09-17,Pix - Realizado,-2146.9,Sábado
23219,287,2022-10-21,Pix - Realizado,-501.8,Sexta-feira
25159,287,2022-12-22,Pix - Realizado,-156.7,Quinta-feira
25868,287,2022-12-27,Pix - Realizado,-362.9,Terça-feira
31806,287,2022-12-28,Pix - Realizado,-363.0,Quarta-feira
32899,287,2022-12-29,Pix - Realizado,-429.7,Quinta-feira
34250,287,2022-12-29,Pix - Realizado,-100.8,Quinta-feira
34706,287,2022-12-29,Pix - Realizado,-421.2,Quinta-feira
35962,287,2022-12-29,Pix - Realizado,-582.6,Quinta-feira
41201,287,2022-12-29,Pix - Realizado,-374.5,Quinta-feira
41512,287,2022-12-29,Pix - Realizado,-877.6999999999998,Quinta-feira
44627,287,2022-12-29,Pix - Realizado,-162.89999999999998,Quinta-feira
46923,287,2022-12-29,Pix - Realizado,-392.5,Quinta-feira
50483,287,2022-12-29,Pix - Realizado,-514.5,Quinta-feira
52092,287,2022-12-29,Pix - Realizado,-298.5,Quinta-feira
55979,287,2022-12-29,Pix - Realizado,-567.5,Quinta-feira
58914,287,2022-12-29,Pix - Realizado,-1412.0,Quinta-feira
59083,287,2022-12-29,Pix - Realizado,-51.900000000000006,Quinta-feira
61105,287,2022-12-29,Pix - Realizado,-1549.1,Quinta-feira
61203,287,2022-12-29,Pix - Realizado,-479.3,Quinta-feira
65031,287,2022-12-29,Pix - Realizado,-34.0,Quinta-feira
66274,287,2022-12-29,Pix - Realizado,-70.1,Quinta-feira
32596,543,2020-11-22,Pix - Realizado,-796.3,Domingo
33684,543,2020-11-24,Pix - Realizado,-408.3,Terça-feira
34975,543,2020-11-28,Pix - Realizado,-369.1,Sábado
35047,543,2020-11-28,Pix - Realizado,-151.0,Sábado
38635,543,2022-08-11,Pix - Realizado,-376.4,Quinta-feira
43400,543,2022-12-11,Pix - Realizado,-192.1,Domingo
44865,543,2022-12-16,Pix - Realizado,-112.5,Sexta-feira
45279,543,2022-12-21,Pix - Realizado,-117.3,Quarta-feira
45807,543,2022-12-28,Pix - Realizado,-644.2,Quarta-feira
46636,543,2022-12-29,Pix - Realizado,-380.4,Quinta-feira
48194,543,2022-12-29,Pix - Realizado,-1384.4,Quinta-feira
50462,543,2022-12-29,Pix - Realizado,-509.6,Quinta-feira
53204,543,2022-12-29,Pix - Realizado,-859.5,Quinta-feira
53651,543,2022-12-29,Pix - Realizado,-37.8,Quinta-feira
57193,543,2022-12-29,Pix - Realizado,-139.0,Quinta-feira
63252,543,2022-12-29,Pix - Realizado,-550.8,Quinta-feira
63823,543,2022-12-29,Pix - Realizado,-207.2,Quinta-feira
64799,543,2022-12-29,Pix - Realizado,-488.9,Quinta-feira
67529,543,2022-12-29,Pix - Realizado,-376.6,Quinta-feira
69981,543,2022-12-29,Pix - Realizado,-1455.6999999999998,Quinta-feira
70280,543,2022-12-29,Pix - Realizado,-284.3,Quinta-feira
5636,799,2022-10-27,Pix - Realizado,-194.9,Quinta-feira
8225,799,2022-11-05,Pix - Realizado,-285.4,Sábado
18790,799,2022-12-29,Pix - Realizado,-421.5,Quinta-feira
27537,799,2022-12-29,Pix - Realizado,-331.4,Quinta-feira
37203,799,2022-12-30,Pix - Realizado,-289.40000000000003,Sexta-feira
38600,799,2022-12-30,Pix - Realizado,-308.9,Sexta-feira
40583,799,2022-12-30,Pix - Realizado,-87.2,Sexta-feira
47912,799,2022-12-30,Pix - Realizado,-147.10000000000002,Sexta-feira
50438,799,2022-12-30,Pix - Realizado,-308.29999999999995,Sexta-feira
61434,799,2022-12-30,Pix - Realizado,-532.7,Sexta-feira
66463,799,2022-12-30,Pix - Realizado,-354.7,Sexta-feira
69714,799,2022-12-30,Pix - Realizado,-327.29999999999995,Sexta-feira
70629,799,2022-12-30,Pix - Realizado,-253.9,Sexta-feira
24639,288,2021-03-03,Pix - Realizado,-152.79999999999998,Quarta-feira
29117,288,2021-07-03,Pix - Realizado,-557.0,Sábado
29398,288,2021-07-07,Pix - Realizado,-269.6,Quarta-feira
31603,288,2021-10-15,Pix - Realizado,-724.2,Sexta-feira
33879,288,2021-10-16,Pix - Realizado,-109.9,Sábado
49474,288,2022-12-29,Pix - Realizado,-70.1,Quinta-feira
50146,288,2022-12-29,Pix - Realizado,-196.7,Quinta-feira
53357,288,2022-12-29,Pix - Realizado,-183.8,Quinta-feira
53714,288,2022-12-29,Pix - Realizado,-475.9,Quinta-feira
59434,288,2022-12-29,Pix - Realizado,-188.5,Quinta-feira
60069,288,2022-12-29,Pix - Realizado,-987.3,Quinta-feira
60370,288,2022-12-29,Pix - Realizado,-214.4,Quinta-feira
60489,288,2022-12-30,Pix - Realizado,-47.9,Sexta-feira
61285,288,2022-12-30,Pix - Realizado,-232.0,Sexta-feira
63147,288,2022-12-30,Pix - Realizado,-307.1,Sexta-feira
34332,544,2020-11-22,Pix - Realizado,-425.6,Domingo
34752,544,2020-11-22,Pix - Realizado,-120.0,Domingo
42648,544,2021-05-19,Pix - Realizado,-364.2000000000001,Quarta-feira
43990,544,2021-05-20,Pix - Realizado,-423.2,Quinta-feira
46205,544,2021-05-20,Pix - Realizado,-471.3,Quinta-feira
46709,544,2021-05-21,Pix - Realizado,-1443.8,Sexta-feira
47900,544,2021-05-31,Pix - Realizado,-238.3,Segunda-feira
49557,544,2021-06-02,Pix - Realizado,-47.400000000000006,Quarta-feira
51647,544,2021-06-03,Pix - Realizado,-5234.6,Quinta-feira
52117,544,2021-06-04,Pix - Realizado,-420.8,Sexta-feira
55143,544,2021-06-04,Pix - Realizado,-154.0,Sexta-feira
55399,544,2022-02-22,Pix - Realizado,-114.8,Terça-feira
55553,544,2022-02-22,Pix - Realizado,-806.3,Terça-feira
57904,544,2022-03-03,Pix - Realizado,-684.5,Quinta-feira
58777,544,2022-03-03,Pix - Realizado,-248.1,Quinta-feira
64411,544,2022-04-08,Pix - Realizado,-406.3,Sexta-feira
64719,544,2022-04-11,Pix - Realizado,-149.8,Segunda-feira
65952,544,2022-04-11,Pix - Realizado,-356.4,Segunda-feira
68358,544,2022-06-10,Pix - Realizado,-365.8,Sexta-feira
37540,800,2020-12-22,Pix - Realizado,-986.7,Terça-feira
39292,800,2021-04-13,Pix - Realizado,-1374.5,Terça-feira
41486,800,2021-06-28,Pix - Realizado,-85.0,Segunda-feira
44210,800,2021-09-27,Pix - Realizado,-145.7,Segunda-feira
49102,800,2021-11-18,Pix - Realizado,-147.10000000000002,Quinta-feira
59376,800,2022-12-29,Pix - Realizado,-207.8,Quinta-feira
64545,800,2022-12-29,Pix - Realizado,-295.4,Quinta-feira
22300,33,2022-02-28,Pix - Realizado,-105.7,Segunda-feira
22847,33,2022-02-28,Pix - Realizado,-64.6,Segunda-feira
23186,33,2022-02-28,Pix - Realizado,-411.2,Segunda-feira
24527,33,2022-06-21,Pix - Realizado,-734.3,Terça-feira
24679,33,2022-08-26,Pix - Realizado,-138.8,Sexta-feira
31583,33,2022-10-10,Pix - Realizado,-370.4,Segunda-feira
34574,33,2022-10-22,Pix - Realizado,-241.3,Sábado
36172,33,2022-10-26,Pix - Realizado,-241.5,Quarta-feira
38502,33,2022-12-29,Pix - Realizado,-249.4,Quinta-feira
39137,33,2022-12-29,Pix - Realizado,-528.4000000000001,Quinta-feira
44183,33,2022-12-30,Pix - Realizado,-302.1,Sexta-feira
44432,33,2022-12-30,Pix - Realizado,-605.0,Sexta-feira
45603,33,2022-12-30,Pix - Realizado,-639.8,Sexta-feira
46532,33,2022-12-30,Pix - Realizado,-379.7,Sexta-feira
49280,33,2022-12-30,Pix - Realizado,-228.1,Sexta-feira
51656,33,2022-12-30,Pix - Realizado,-594.0999999999999,Sexta-feira
52000,33,2022-12-30,Pix - Realizado,-714.5,Sexta-feira
52161,33,2022-12-30,Pix - Realizado,-351.8,Sexta-feira
53288,33,2022-12-30,Pix - Realizado,-40.6,Sexta-feira
55984,33,2022-12-30,Pix - Realizado,-515.9000000000001,Sexta-feira
59522,33,2022-12-30,Pix - Realizado,-73.89999999999998,Sexta-feira
60873,33,2022-12-30,Pix - Realizado,-320.4,Sexta-feira
62149,33,2022-12-30,Pix - Realizado,-303.4,Sexta-feira
64817,33,2022-12-30,Pix - Realizado,-530.0,Sexta-feira
5088,289,2022-12-29,Pix - Realizado,-194.5,Quinta-feira
12810,289,2022-12-29,Pix - Realizado,-365.5,Quinta-feira
22418,289,2022-12-29,Pix - Realizado,-247.7,Quinta-feira
22619,289,2022-12-29,Pix - Realizado,-529.3,Quinta-feira
24860,289,2022-12-29,Pix - Realizado,-103.1,Quinta-feira
25021,289,2022-12-29,Pix - Realizado,-159.60000000000002,Quinta-feira
25455,289,2022-12-29,Pix - Realizado,-276.2,Quinta-feira
28206,289,2022-12-29,Pix - Realizado,-90.7,Quinta-feira
33733,289,2022-12-29,Pix - Realizado,-267.5,Quinta-feira
38336,289,2022-12-29,Pix - Realizado,-181.1,Quinta-feira
40667,289,2022-12-29,Pix - Realizado,-286.90000000000003,Quinta-feira
40692,289,2022-12-29,Pix - Realizado,-62.2,Quinta-feira
45476,289,2022-12-29,Pix - Realizado,-252.7,Quinta-feira
58844,289,2022-12-29,Pix - Realizado,-204.5,Quinta-feira
63566,289,2022-12-29,Pix - Realizado,-126.3,Quinta-feira
65708,289,2022-12-29,Pix - Realizado,-47.2,Quinta-feira
